_id,time,txt
ObjectId("5d08a1118541638b5c24c6d2"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川兴文5.7级地震#</span></a>当地网友发来的视频 <a data-url="http://t.cn/EURFs2C" href="https://m.weibo.cn/p/index?containerid=2304444317854569549160&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">中国地震台网速报的微博视频</span></a> 
ObjectId("5d08a1118541638b5c24c6d3"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川兴文5.7级地震#</span></a>当地网友发来的视频 <a data-url="http://t.cn/EURF8Vp" href="https://m.weibo.cn/p/index?containerid=2304444317854355638152&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">中国地震台网速报的微博视频</span></a> 
ObjectId("5d08a1118541638b5c24c6d4"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川兴文5.7级地震#</span></a>当地网友发来的视频 <a data-url="http://t.cn/EURnNYS" href="https://m.weibo.cn/p/index?containerid=2304444317846667245161&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">中国地震台网速报的微博视频</span></a> 
ObjectId("5d08a1118541638b5c24c6d5"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川兴文5.7级地震#</span></a>震中距兴文县29公里、距珙县32公里、距长宁县38公里、距筠连县44公里、距云南威信县45公里，距宜宾市64公里，距重庆市215公里。 
ObjectId("5d08a1118541638b5c24c6d6"),2018-12-15,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%94%B9%E9%9D%A9%E5%BC%80%E6%94%BE40%E5%91%A8%E5%B9%B4%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#改革开放40周年#</span></a>震撼150秒，浓缩40年，中国人民就是这样干出来的，继续加油<span class="url-icon"><img alt=[心] src="//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png" style="width:1em; height:1em;" /></span> <a data-url="http://t.cn/EUOoAs6" href="http://miaopai.com/show/YgdzwGHQ1yWl1BeEatALHo67y~j0qACyWSNeEw__.htm?showurl=http%3A%2F%2Fmiaopai.com%2Fshow%2FYgdzwGHQ1yWl1BeEatALHo67y%7Ej0qACyWSNeEw__.htm&url_open_direct=1&toolbar_hidden=1&url_type=39&object_type=video&pos=1&containerid=2304423754456a2edbf4404806287e8ddce381&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">人民日报的秒拍视频</span></a> 
ObjectId("5d08a1118541638b5c24c6d7"),2018-12-15,今天周末，你为啥都起床这么早 
ObjectId("5d08a1118541638b5c24c6d8"),2018-12-14,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月14日01时38分在西藏昌都市芒康县（北纬29.61度，东经98.80度）发生3.0级地震，震源深度8千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1118541638b5c24c6d9"),2018-12-14,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月14日01时15分在西藏昌都市芒康县（北纬29.59度，东经98.81度）发生3.6级地震，震源深度7千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1118541638b5c24c6da"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川兴文5.7级地震#</span></a>来自震中周家镇的视频 <a data-url="http://t.cn/EURkHAk" href="https://m.weibo.cn/p/index?containerid=2304444317853609046882&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">中国地震台网速报的微博视频</span></a> 
ObjectId("5d08a1118541638b5c24c6db"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川兴文5.7级地震#</span></a>来自震中周家镇的照片🙏 
ObjectId("5d08a1118541638b5c24c6dc"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&extparam=%23%E5%9B%9B%E5%B7%9D%E5%85%B4%E6%96%875.7%E7%BA%A7%E5%9C%B0%E9%9C%87%23&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#四川兴文5.7级地震#</span></a>震中附近的网友多注意安全，若有现场照片或视频，可以私信给我们。 
ObjectId("5d08a1128541638b5c24c6dd"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月16日12时46分在四川宜宾市兴文县（北纬28.24度，东经104.95度）发生5.7级地震，震源深度12千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1128541638b5c24c6de"),2018-12-12,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月12日21时24分在台湾花莲县（北纬23.93度，东经121.60度）发生4.6级地震，震源深度18千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6df"),2018-12-12,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：12月12日21时24分在台湾花莲县附近（北纬23.96度，东经121.50度）发生4.2级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6e0"),2018-12-14,难得一见的自然现象，非常壮观<span class="url-icon"><img alt=[good] src="//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png" style="width:1em; height:1em;" /></span>
ObjectId("5d08a1128541638b5c24c6e1"),2018-12-14,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月14日13时02分在内蒙古阿拉善盟阿拉善左旗（北纬38.47度，东经104.24度）发生4.0级地震，震源深度20千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6e2"),2018-12-14,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：12月14日13时02分在内蒙古阿拉善盟阿拉善左旗附近（北纬38.51度，东经104.24度）发生4.1级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6e3"),2018-12-14,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月14日01时11分在河北唐山市古冶区（北纬39.73度，东经118.50度）发生2.0级地震，震源深度12千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6e4"),2018-12-13,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月13日23时39分在西藏昌都市芒康县（北纬29.61度，东经98.82度）发生4.4级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6e5"),2018-12-16,当地网友有周家镇的消息吗，这里离震中最近🙏
ObjectId("5d08a1128541638b5c24c6e6"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：12月16日12时45分在四川宜宾市兴文县附近（北纬28.27度，东经104.89度）发生4.4级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6e7"),2018-12-16,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月16日05时21分在台湾花莲县海域（北纬23.71度，东经121.80度）发生5.2级地震，震源深度26千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/新华视点'>@新华视点</a> <a href='/n/人民日报'>@人民日报</a> <a href='/n/央视新闻'>@央视新闻</a> ） 
ObjectId("5d08a1128541638b5c24c6e8"),2018-12-11,人们之所以不愿改变，是因为害怕未知。但历史唯一不变的事实，就是一切都会改变。各位早上好 
ObjectId("5d08a1128541638b5c24c6e9"),2018-12-10,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BE%AE%E7%A7%91%E6%99%AE%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震微科普#</span></a>几乎每天，都有很多网友来询问哪哪是否地震了。老网友们都知道，国内大于三级的地震都要自动发布，若没有发布的话，要么地震还不到三级，要么大家感觉到的震感不是地震引起的。各位晚安 
ObjectId("5d08a1128541638b5c24c6ea"),2018-12-10,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月10日20时28分在内蒙古赤峰市敖汉旗（北纬42.29度，东经119.91度）发生3.0级地震，震源深度15千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6eb"),2018-12-12,【历史性时刻：旅行者2号飞船进入恒星际空间】在太空飞行40多年之久之后，旅行者2号探测器成为历史上第二艘进入恒星际空间的人类飞船。现在，旅行者2号与地球之间的距离已经超过180亿公里，飞船所传回的关于太阳风影响范围边界区域的信息，让人类第一次真正触及那片从未抵达的地方。 
ObjectId("5d08a1128541638b5c24c6ec"),2018-12-12,雕塑自己的过程必定伴随着疼痛与辛苦，可那一锤一凿的自我敲打，终究会让我们收获一个更好的自己。各位早上好 
ObjectId("5d08a1128541638b5c24c6ed"),2018-12-11,国务院办公厅发布通知明确：悬挂专用号牌的国家综合性消防救援车辆，不受行驶路线、行驶方向、行驶速度和信号灯的限制，其他车辆和行人应当让行。转发扩散！ 
ObjectId("5d08a1128541638b5c24c6ee"),2018-12-06,别不信，1.8级地震确实有感，这么多网友都在反馈情况 
ObjectId("5d08a1128541638b5c24c6ef"),2018-12-06,再次统一回复山东的网友，今天16时54分28秒在山东枣庄市薛城区发生了一次1.8级地震，网友说当地有感。 
ObjectId("5d08a1128541638b5c24c6f0"),2018-12-06,生活熬过苦难才会有回忆的笑谈，愿你成为自己的太阳，无需凭借谁的光，创造你想要的世界。各位早上好 
ObjectId("5d08a1128541638b5c24c6f1"),2018-12-06,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月06日06时23分在云南临沧市耿马县（北纬23.92度，东经99.61度）发生2.9级地震，震源深度5千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> <a href='/n/微博云南'>@微博云南</a> ） 
ObjectId("5d08a1128541638b5c24c6f2"),2018-12-08,不得不说，一年来，这家伙替我们干了很多事，无论白天还是晚上，不知疲倦，即便是任务翻番的情况下。为地震信息播报机器人的忠于职守点个赞<span class="url-icon"><img alt=[good] src="//h5.sinaimg.cn/m/emoticon/icon/others/h_good-644bcfa993.png" style="width:1em; height:1em;" /></span> 
ObjectId("5d08a1128541638b5c24c6f3"),2018-12-08,今日凌晨2时23分，<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%AB%A6%E5%A8%A5%E5%9B%9B%E5%8F%B7%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#嫦娥四号#</span></a>探测器在西昌成功发射，开启了月球探测的新旅程。嫦娥四号探测器后续将经历地月转移、近月制动、环月飞行，最终实现人类首次月球背面软着陆，开展月球背面就位探测及巡视探测。 <a data-url="http://t.cn/EyH5faU" href="https://m.weibo.cn/p/index?containerid=2304444314852949439624&url_type=39&object_type=video&pos=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class="surl-text">中国地震台网速报的秒拍视频</span></a> 
ObjectId("5d08a1128541638b5c24c6f4"),2018-12-14,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月14日10时45分在新疆阿克苏地区库车县（北纬41.33度，东经83.73度）发生3.0级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6f5"),2018-12-14,小时候，哭是我们解决问题的绝招。长大后，笑是我们面对现实的武器。各位早上好 
ObjectId("5d08a1128541638b5c24c6f6"),2018-12-14,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月14日01时42分在西藏昌都市芒康县（北纬29.57度，东经98.83度）发生3.0级地震，震源深度10千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6f7"),2018-12-13,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网正式测定：12月13日23时32分在西藏昌都市芒康县（北纬29.62度，东经98.81度）发生4.9级地震，震源深度8千米。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6f8"),2018-12-13,<a  href="https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%9C%B0%E9%9C%87%E5%BF%AB%E8%AE%AF%23&isnewpage=1&luicode=10000011&lfid=1076031904228041" data-hide=""><span class="surl-text">#地震快讯#</span></a>中国地震台网自动测定：12月13日23时39分在西藏昌都市芒康县附近（北纬29.58度，东经98.86度）发生4.0级左右地震，最终结果以正式速报为准。（ <a href='/n/中国地震台网'>@中国地震台网</a> ） 
ObjectId("5d08a1128541638b5c24c6f9"),2018-12-03,随手截图几个私信看看，唉，这届胡建网友让人不省心呢<span class="url-icon"><img alt=[偷笑] src="//h5.sinaimg.cn/m/emoticon/icon/default/d_touxiao-15afb1c739.png" style="width:1em; height:1em;" /></span> 
